items,domestic,international
http://www.wikidata.org/entity/Q552036,6780735,10000000
http://www.wikidata.org/entity/Q18153917,104521,0
http://www.wikidata.org/entity/Q1554324,45884,0
http://www.wikidata.org/entity/Q537166,51902,0
http://www.wikidata.org/entity/Q1217242,2200000,0
http://www.wikidata.org/entity/Q335736,60000,1600000
http://www.wikidata.org/entity/Q3604372,38000,0
http://www.wikidata.org/entity/Q65054511,118995,904448
http://www.wikidata.org/entity/Q1403132,25100000,18000000
http://www.wikidata.org/entity/Q1737388,1400000,31000000
http://www.wikidata.org/entity/Q910523,282479,0
http://www.wikidata.org/entity/Q1826076,282409,0
http://www.wikidata.org/entity/Q7461137,682950,0
http://www.wikidata.org/entity/Q89668506,10900000,0
http://www.wikidata.org/entity/Q2058071,115103,0
http://www.wikidata.org/entity/Q506032,2100000,10000000
http://www.wikidata.org/entity/Q72450,9600000,9000000
http://www.wikidata.org/entity/Q3481306,3991289,14667884
http://www.wikidata.org/entity/Q65768589,224543292,207700000
http://www.wikidata.org/entity/Q1968798,2200000,0
http://www.wikidata.org/entity/Q1317743,18976225,22900000
http://www.wikidata.org/entity/Q7489860,1000000,2000000
http://www.wikidata.org/entity/Q1751720,1000000,8000000
http://www.wikidata.org/entity/Q55876666,100000,0
http://www.wikidata.org/entity/Q108101523,11298224,0
http://www.wikidata.org/entity/Q466436,2283671,0
http://www.wikidata.org/entity/Q7490703,22894,0
http://www.wikidata.org/entity/Q858724,13464097,15700000
http://www.wikidata.org/entity/Q23685878,140371656,225600000
http://www.wikidata.org/entity/Q84712809,57000000,75000000
http://www.wikidata.org/entity/Q24964584,101126,0
http://www.wikidata.org/entity/Q14526650,111576,5630000
http://www.wikidata.org/entity/Q2257944,7210000,0
http://www.wikidata.org/entity/Q910178,16000000,0
http://www.wikidata.org/entity/Q140009,32010808,49100000
http://www.wikidata.org/entity/Q637748,9026339,0
http://www.wikidata.org/entity/Q72925,33455868,29160000
http://www.wikidata.org/entity/Q1480910,9440000,0
http://www.wikidata.org/entity/Q1216738,15200000,0
http://www.wikidata.org/entity/Q116172540,1234567,2345678
http://www.wikidata.org/entity/Q767648,5960918,0
http://www.wikidata.org/entity/Q200396,209028679,315000000
http://www.wikidata.org/entity/Q243643,186848418,357000000
http://www.wikidata.org/entity/Q7495106,20000,0
http://www.wikidata.org/entity/Q25136340,0,196707
http://www.wikidata.org/entity/Q742998,229821,0
http://www.wikidata.org/entity/Q107969593,5470000,10100000
http://www.wikidata.org/entity/Q3481656,1000000,0
http://www.wikidata.org/entity/Q826494,3548921,29600000
http://www.wikidata.org/entity/Q432102,5360000,10000000
http://www.wikidata.org/entity/Q18154002,1500000,8000000
http://www.wikidata.org/entity/Q17033457,10424,0
http://www.wikidata.org/entity/Q7498679,86056,0
http://www.wikidata.org/entity/Q98078759,32000,10000
http://www.wikidata.org/entity/Q27961939,77974,0
http://www.wikidata.org/entity/Q1633832,16000000,0
http://www.wikidata.org/entity/Q62597210,0,194000000
http://www.wikidata.org/entity/Q430521,12807223,16900000
http://www.wikidata.org/entity/Q85847202,46980000,48090000
http://www.wikidata.org/entity/Q491185,4000000,10000000
http://www.wikidata.org/entity/Q7501068,34000000,12000000
http://www.wikidata.org/entity/Q25341507,29000000,0
http://www.wikidata.org/entity/Q2005056,10584032,11200000
http://www.wikidata.org/entity/Q540125,40000000,10000000
http://www.wikidata.org/entity/Q116301522,2400000,0
http://www.wikidata.org/entity/Q605226,6061107,0
http://www.wikidata.org/entity/Q7501766,30700,0
http://www.wikidata.org/entity/Q2722782,20400000,6000000
http://www.wikidata.org/entity/Q14623727,1027061,146000
http://www.wikidata.org/entity/Q7501938,4000000,0
http://www.wikidata.org/entity/Q20716882,0,31000
http://www.wikidata.org/entity/Q178670,2675,0
http://www.wikidata.org/entity/Q16949540,50000,0
http://www.wikidata.org/entity/Q28101342,17667962,29200000
http://www.wikidata.org/entity/Q1049906,2004792,0
http://www.wikidata.org/entity/Q532264,20600000,20000000
http://www.wikidata.org/entity/Q1091168,38082579,39400000
http://www.wikidata.org/entity/Q548066,25970,0
http://www.wikidata.org/entity/Q1278022,0,4644820
http://www.wikidata.org/entity/Q19961230,6902346,6870000
http://www.wikidata.org/entity/Q659756,25442351,25800000
http://www.wikidata.org/entity/Q210364,128012934,166790080
http://www.wikidata.org/entity/Q1155354,11000,0
http://www.wikidata.org/entity/Q1646330,51002,0
http://www.wikidata.org/entity/Q2280511,111982,0
http://www.wikidata.org/entity/Q30689574,183179,448702
http://www.wikidata.org/entity/Q1306730,17300000,0
http://www.wikidata.org/entity/Q63246632,0,1000000
http://www.wikidata.org/entity/Q17337292,46889293,38400000
http://www.wikidata.org/entity/Q382882,24500000,11900000
http://www.wikidata.org/entity/Q600950,2600000,0
http://www.wikidata.org/entity/Q16254249,34000,0
http://www.wikidata.org/entity/Q7508311,12251,0
http://www.wikidata.org/entity/Q5176295,32002213,39100000
http://www.wikidata.org/entity/Q1360398,17780880,0
http://www.wikidata.org/entity/Q7508279,4500000,0
http://www.wikidata.org/entity/Q12127500,2984444,0
http://www.wikidata.org/entity/Q675937,71268644,39400000
http://www.wikidata.org/entity/Q23823612,0,1010000
http://www.wikidata.org/entity/Q7512122,50000,1000000
http://www.wikidata.org/entity/Q22432,227966634,180281283
http://www.wikidata.org/entity/Q7513035,19000,0
http://www.wikidata.org/entity/Q77978877,7100000,16000000
http://www.wikidata.org/entity/Q100706392,14500,0
http://www.wikidata.org/entity/Q637842,46882051,97600000
http://www.wikidata.org/entity/Q64017,17601941,28400000
http://www.wikidata.org/entity/Q3483832,13000000,6000000
http://www.wikidata.org/entity/Q1438893,2580000,0
http://www.wikidata.org/entity/Q1171611,10600000,0
http://www.wikidata.org/entity/Q770904,6000000,0
http://www.wikidata.org/entity/Q676723,118012,19600000
http://www.wikidata.org/entity/Q65045900,9000,0
http://www.wikidata.org/entity/Q1412037,35100000,0
http://www.wikidata.org/entity/Q260548,32300000,0
http://www.wikidata.org/entity/Q7515902,145011,0
http://www.wikidata.org/entity/Q116845,132092958,104188911
http://www.wikidata.org/entity/Q501374,51400000,0
http://www.wikidata.org/entity/Q1540008,18525394,0
http://www.wikidata.org/entity/Q12127509,10035,0
http://www.wikidata.org/entity/Q3484448,292406,0
http://www.wikidata.org/entity/Q15303729,13484,0
http://www.wikidata.org/entity/Q1263687,4338470,0
http://www.wikidata.org/entity/Q1653396,13970757,25800000
http://www.wikidata.org/entity/Q30933418,162791645,245800000
http://www.wikidata.org/entity/Q71850695,18000000,0
http://www.wikidata.org/entity/Q1542371,48600000,0
http://www.wikidata.org/entity/Q21819857,3239440,10400000
http://www.wikidata.org/entity/Q761519,48322008,36200000
http://www.wikidata.org/entity/Q18154069,27738965,26300000
http://www.wikidata.org/entity/Q21869824,0,35400000
http://www.wikidata.org/entity/Q3485205,65000,0
http://www.wikidata.org/entity/Q106969516,100000,0
http://www.wikidata.org/entity/Q1542458,1300000,8000000
http://www.wikidata.org/entity/Q1140762,57319180,57000000
http://www.wikidata.org/entity/Q64211949,87600000,24000000
http://www.wikidata.org/entity/Q16949976,100000,0
http://www.wikidata.org/entity/Q111803528,6940000,6460000
http://www.wikidata.org/entity/Q665192,124494,0
http://www.wikidata.org/entity/Q1124980,74339194,90000000
http://www.wikidata.org/entity/Q2491502,20179758,0
http://www.wikidata.org/entity/Q572616,23000000,0
http://www.wikidata.org/entity/Q1539655,56432,1230000
http://www.wikidata.org/entity/Q7532912,22518,0
http://www.wikidata.org/entity/Q7532915,6550000,0
http://www.wikidata.org/entity/Q56123379,268431,0
http://www.wikidata.org/entity/Q7534143,19018,0
http://www.wikidata.org/entity/Q2720627,399000,0
http://www.wikidata.org/entity/Q1630067,11884,0
http://www.wikidata.org/entity/Q115818765,2720000,1800000
http://www.wikidata.org/entity/Q7535329,20400000,0
http://www.wikidata.org/entity/Q17128162,7000,1100000
http://www.wikidata.org/entity/Q649923,373520,1010000
http://www.wikidata.org/entity/Q7534897,5821606,0
http://www.wikidata.org/entity/Q18613571,4540000,131000000
http://www.wikidata.org/entity/Q7537247,916865,0
http://www.wikidata.org/entity/Q4941,304360277,804200000
http://www.wikidata.org/entity/Q23035435,21400000,47800000
http://www.wikidata.org/entity/Q101001959,0,916000
http://www.wikidata.org/entity/Q37447062,68842545,236400000
http://www.wikidata.org/entity/Q1574019,1260593,0
http://www.wikidata.org/entity/Q100276888,0,571000
http://www.wikidata.org/entity/Q57975276,1000000,0
http://www.wikidata.org/entity/Q28922267,1400000,0
http://www.wikidata.org/entity/Q612685,80978,0
http://www.wikidata.org/entity/Q1752478,28300000,0
http://www.wikidata.org/entity/Q47500750,0,2800000
http://www.wikidata.org/entity/Q2299481,4639722,0
http://www.wikidata.org/entity/Q2061259,299569,0
http://www.wikidata.org/entity/Q204190,7762,0
http://www.wikidata.org/entity/Q7539788,3000000,0
http://www.wikidata.org/entity/Q7539863,9054,0
http://www.wikidata.org/entity/Q18154102,2465475,0
http://www.wikidata.org/entity/Q20649262,20207437,11800000
http://www.wikidata.org/entity/Q107167,126808165,101119000
http://www.wikidata.org/entity/Q1631822,30595994,0
http://www.wikidata.org/entity/Q183415,50886,0
http://www.wikidata.org/entity/Q208592,101071502,106000000
http://www.wikidata.org/entity/Q27049826,3900000,1000000
http://www.wikidata.org/entity/Q32067466,30657224,20400000
http://www.wikidata.org/entity/Q1419980,364816,3313491
http://www.wikidata.org/entity/Q470624,11071728,47600000
http://www.wikidata.org/entity/Q2264347,24072277,9000000
http://www.wikidata.org/entity/Q2092936,7736155,12200000
http://www.wikidata.org/entity/Q30612433,12228,0
http://www.wikidata.org/entity/Q15427353,22936,1100000
http://www.wikidata.org/entity/Q23707694,0,12296
http://www.wikidata.org/entity/Q125076,141319928,236451758
http://www.wikidata.org/entity/Q1460897,5400000,0
http://www.wikidata.org/entity/Q1332263,54563080,54700000
http://www.wikidata.org/entity/Q610163,17176257,14000000
http://www.wikidata.org/entity/Q1437261,9698842,391221
http://www.wikidata.org/entity/Q6454394,37635,0
http://www.wikidata.org/entity/Q91393734,105800000,110000000
http://www.wikidata.org/entity/Q643847,1000000,23000000
http://www.wikidata.org/entity/Q12127550,2000000,0
http://www.wikidata.org/entity/Q653447,8387695,30000000
http://www.wikidata.org/entity/Q7545870,6673395,0
http://www.wikidata.org/entity/Q521948,126737428,0
http://www.wikidata.org/entity/Q957698,66500000,0
http://www.wikidata.org/entity/Q1282424,5900000,0
http://www.wikidata.org/entity/Q605453,35762262,36900000
http://www.wikidata.org/entity/Q3425600,320000,0
http://www.wikidata.org/entity/Q15985075,45013048,152196103
http://www.wikidata.org/entity/Q6130534,123000,0
http://www.wikidata.org/entity/Q1423334,55650000,52000000
http://www.wikidata.org/entity/Q64027609,28500000,88200000
http://www.wikidata.org/entity/Q822660,34193853,40100000
http://www.wikidata.org/entity/Q335160,30147329,53000000
http://www.wikidata.org/entity/Q24806681,45980195,56300000
http://www.wikidata.org/entity/Q962592,18800000,9600000
http://www.wikidata.org/entity/Q3963099,42641478,15700000
http://www.wikidata.org/entity/Q778205,401351,0
http://www.wikidata.org/entity/Q965111,18600000,5000000
http://www.wikidata.org/entity/Q768008,25896,1005625
http://www.wikidata.org/entity/Q117377096,60000000,2000000
http://www.wikidata.org/entity/Q19315473,21176963,16800000
http://www.wikidata.org/entity/Q968587,81407242,70600000
http://www.wikidata.org/entity/Q3796194,1183484,5700000
http://www.wikidata.org/entity/Q5272396,62261,0
http://www.wikidata.org/entity/Q2133240,108918,1220000
http://www.wikidata.org/entity/Q624603,155332381,241287000
http://www.wikidata.org/entity/Q180695,36489999,0
http://www.wikidata.org/entity/Q20814761,100000,0
http://www.wikidata.org/entity/Q2635074,169191,5610000
http://www.wikidata.org/entity/Q1198326,9360000,0
http://www.wikidata.org/entity/Q7553895,105000,0
http://www.wikidata.org/entity/Q1753552,11394631,0
http://www.wikidata.org/entity/Q13750840,34059,22235428
http://www.wikidata.org/entity/Q448211,1170000,0
http://www.wikidata.org/entity/Q16677390,124000,1000000
http://www.wikidata.org/entity/Q1138936,14636495,6000000
http://www.wikidata.org/entity/Q1753498,4385464,1120000
http://www.wikidata.org/entity/Q27038847,213767512,179168169
http://www.wikidata.org/entity/Q1781432,103067,19239560
http://www.wikidata.org/entity/Q3489796,10403,0
http://www.wikidata.org/entity/Q130868,6640000,0
http://www.wikidata.org/entity/Q1787836,616091,1000000
http://www.wikidata.org/entity/Q1346535,27300000,10000000
http://www.wikidata.org/entity/Q1195568,10600000,0
http://www.wikidata.org/entity/Q1513503,39998,1861120
http://www.wikidata.org/entity/Q2424215,36000,1000000
http://www.wikidata.org/entity/Q1455075,39300000,32000000
http://www.wikidata.org/entity/Q105491166,11366224,5000000
http://www.wikidata.org/entity/Q1544085,50591497,45600000
http://www.wikidata.org/entity/Q113434807,8500,0
http://www.wikidata.org/entity/Q2624855,8400000,0
http://www.wikidata.org/entity/Q64715976,32000,1000000
http://www.wikidata.org/entity/Q15630769,6000,0
http://www.wikidata.org/entity/Q1338368,1364424,7370000
http://www.wikidata.org/entity/Q107175883,9400000,0
http://www.wikidata.org/entity/Q1305728,9000000,1000000
http://www.wikidata.org/entity/Q918901,50000000,14000000
http://www.wikidata.org/entity/Q702374,0,161891
http://www.wikidata.org/entity/Q1298217,3027064,0
http://www.wikidata.org/entity/Q30337268,10000,0
http://www.wikidata.org/entity/Q1345920,17800000,0
http://www.wikidata.org/entity/Q17082350,32606,0
http://www.wikidata.org/entity/Q19057475,106324,0
http://www.wikidata.org/entity/Q12130601,443663,91000
http://www.wikidata.org/entity/Q3281808,8650000,0
http://www.wikidata.org/entity/Q29906232,146066470,170741018
http://www.wikidata.org/entity/Q105970894,190872904,213100000
http://www.wikidata.org/entity/Q7560679,21508,548671
http://www.wikidata.org/entity/Q1196177,22000000,0
http://www.wikidata.org/entity/Q15137718,59674778,9000000
http://www.wikidata.org/entity/Q459398,17338356,40200000
http://www.wikidata.org/entity/Q952325,2679000,0
http://www.wikidata.org/entity/Q65057856,43000,0
http://www.wikidata.org/entity/Q7562338,111416,0
http://www.wikidata.org/entity/Q61994951,16800000,21000000
http://www.wikidata.org/entity/Q27958242,100000,0
http://www.wikidata.org/entity/Q541707,5910000,5000000
http://www.wikidata.org/entity/Q1250966,1007595,0
http://www.wikidata.org/entity/Q1508758,11396586,14700000
http://www.wikidata.org/entity/Q7563712,3642,0
http://www.wikidata.org/entity/Q32067450,17688976,847302
http://www.wikidata.org/entity/Q56604161,260354,8100000
http://www.wikidata.org/entity/Q64744044,12100000,96500000
http://www.wikidata.org/entity/Q312538,1230000,17700000
http://www.wikidata.org/entity/Q1122149,12000000,0
http://www.wikidata.org/entity/Q2575316,14000000,0
http://www.wikidata.org/entity/Q7564276,121050,0
http://www.wikidata.org/entity/Q1156089,43753779,20200000
http://www.wikidata.org/entity/Q2525635,374415,0
http://www.wikidata.org/entity/Q7564740,104783,0
http://www.wikidata.org/entity/Q2855067,421783,0
http://www.wikidata.org/entity/Q1622751,16300000,0
http://www.wikidata.org/entity/Q948726,13094,1679351
http://www.wikidata.org/entity/Q85847274,183000000,43000000
http://www.wikidata.org/entity/Q7564779,408918,0
http://www.wikidata.org/entity/Q2634776,15318,1000000
http://www.wikidata.org/entity/Q266209,54712227,92000000
http://www.wikidata.org/entity/Q24676839,119669,0
http://www.wikidata.org/entity/Q21203358,23000,0
http://www.wikidata.org/entity/Q1476272,275380,990220
http://www.wikidata.org/entity/Q18510515,24000,0
http://www.wikidata.org/entity/Q17276718,52342177,37400000
http://www.wikidata.org/entity/Q20709533,6500000,0
http://www.wikidata.org/entity/Q498442,38446062,0
http://www.wikidata.org/entity/Q2448596,18000000,0
http://www.wikidata.org/entity/Q1631607,9673273,0
http://www.wikidata.org/entity/Q2558033,30045742,34976236
http://www.wikidata.org/entity/Q207659,90000000,159000000
http://www.wikidata.org/entity/Q56850065,70200000,92900000
http://www.wikidata.org/entity/Q96406135,100000,0
http://www.wikidata.org/entity/Q2324652,9320000,7000000
http://www.wikidata.org/entity/Q3492601,15000,0
http://www.wikidata.org/entity/Q22252044,44060,0
http://www.wikidata.org/entity/Q7573136,1000000,77000000
http://www.wikidata.org/entity/Q1757776,1351822,0
http://www.wikidata.org/entity/Q16998946,3500000,0
http://www.wikidata.org/entity/Q18170461,36436,0
http://www.wikidata.org/entity/Q7573668,24119190,0
